Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity
72,154,119.486033519553,18,8.12445516931486,41.046875,19.1236503676405,3404.00976544,Walking Dog Walking
76,94,81.5043859649123,6,0,0,0,0,Walking Dog Walking
70,152,127.905555555556,57,8.47750863021867,23.984375,16.2807291653889,2930.53124977,Walking Dog Walking
86,143,111.352941176471,18,5.67232241855505,26.5546875,16.3008797257143,1939.80468736,Walking Dog Walking
86,159,120.254143646409,19,9.39306686208005,40.24414062,14.097073548453,2551.57031227,Walking Dog Walking
72,130,111.408945686901,-15,7.02692485295656,20.5859375,14.1380396120513,4411.06835896,Walking Dog Walking
108,125,118.583333333333,-1,4.17880276353449,20.71289062,16.7952799461667,2015.43359354,Walking Dog Walking
90,145,127,30,5.33214622642741,20.8515625,17.3512207024167,2082.14648429,Walking Dog Walking
88,129,107.701754385965,-15,8.41986342575731,19.625,6.81128357929825,776.48632804,Walking Dog Walking
78,122,105.716666666667,-6,7.96583940326069,34.921875,13.7177083325833,1646.12499991,Walking Dog Walking
84,106,95.0583333333333,18,6.05880249235878,22.546875,2.727913411,327.34960932,Walking Dog Walking
75,133,109.672199170124,9,9.28123314989311,21.6796875,8.62377115829167,2069.70507799,Walking Dog Walking
76,175,116.125,10,11.0440995773897,37.125,12.05781249875,1446.93749985,Walking Dog Walking
59,149,122.4,4,9.67168847738957,39.4453125,23.7576171857778,2138.18554672,Walking Dog Walking
84,125,107.194444444444,-2,4.24002231515627,19.6875,16.5159830717778,2972.87695292,Walking Dog Walking
56,88,69.7222222222222,9,0,0,0,0,Walking Dog Walking
75,118,101.222222222222,-12,7.57115055030548,23.703125,10.611371527,955.02343743,Walking Dog Walking
73,104,88.4444444444444,0,5.97521025381899,18.5625,11.4734157982222,1032.60742184,Walking Dog Walking
85,115,101.011111111111,9,0,0,0,0,Walking Dog Walking
74,125,101.158333333333,-23,7.52484169641252,22.1171875,7.81103515525,937.32421863,Walking Dog Walking
74,109,95.3406593406593,-10,8.20752487044654,18.5,7.63161057615385,694.47656243,Walking Dog Walking
81,118,98.5944444444444,-2,6.96960003077288,20.84960937,10.7054578984444,1926.98242172,Walking Dog Walking
75,120,93.3352272727273,-9,7.76162288935711,20.30273437,6.0936941956,1066.39648423,Walking Dog Walking
78,134,113.709523809524,-12,8.56994206073674,31.640625,6.72861891490385,1399.5527343,Walking Dog Walking
76,137,113.198717948718,18,5.28626989749965,22.40234375,17.9192207522436,2795.39843735,Walking Dog Walking
92,176,126.666666666667,11,4.19747616928435,21.66992187,18.7524367547143,3938.01171849,Walking Dog Walking
75,136,114.366666666667,6,2.85877554484626,21.89648437,19.4296744780667,2914.45117171,Walking Dog Walking
77,139,122.278048780488,34,4.76874371206485,22.2890625,18.2355813413726,3720.05859364,Walking Dog Walking
95,149,116.579831932773,28,4.2619510437329,20.43164062,17.3031282814286,2059.07226549,Walking Dog Walking
66,150,117.72625698324,7,2.79991286877959,27.58203125,19.6275675901124,3493.70703104,Walking Dog Walking
73,135,115.166666666667,39,6.65071816745548,35.7421875,16.8713541658333,3036.84374985,Walking Dog Walking
68,140,112.666666666667,-7,5.1267743418163,22.265625,18.6450127174884,4008.67773426,Walking Dog Walking
77,124,111.233333333333,-31,3.84407395072888,22.265625,17.9726562493258,1599.56640619,Walking Dog Walking
74,135,117.593333333333,-7,4.69061522694552,22.4140625,18.6965002104054,2767.08203114,Walking Dog Walking
86,127,110.3,14,2.916477237144,20.71875,18.7855794261667,1127.13476557,Walking Dog Walking
84,144,126.751677852349,46,2.08408056052458,21.6015625,19.7350697344966,2940.52539044,Walking Dog Walking
104,173,130.105555555556,1,3.24331418268308,40.4296875,20.5226779502778,3694.08203105,Walking Dog Walking
61,135,117.338095238095,59,3.82240869571116,21.6015625,18.7976562491905,3947.50781233,Walking Dog Walking
74,128,113.9,27,6.91104888678784,22.8359375,16.5130354629213,1469.6601562,Walking Dog Walking
84,121,107.76404494382,13,4.92587196870039,21.09375,17.0052449078652,1513.4667968,Walking Dog Walking
68,139,113.05,17,6.14054863633574,21.796875,17.647640973352,3158.92773423,Walking Dog Walking
90,133,111.466666666667,9,3.63538209721797,34.5703125,17.118945311,1540.70507799,Walking Dog Walking
69,129,110.389830508475,-2,8.89544481765207,20.84960937,13.448358049661,793.45312493,Walking Dog Walking
100,131,118.416666666667,6,4.25879408939178,21.6015625,18.71145833275,2245.37499993,Walking Dog Walking
83,133,119.846153846154,36,3.10297620251123,21.7265625,19.491421567451,994.06249994,Walking Dog Walking
103,129,117.887931034483,13,3.34474642663365,39.84375,20.0310292106957,2303.56835923,Walking Dog Walking
106,139,121.474860335196,19,1.88828169283571,20.91796875,19.153325766648,3428.44531223,Walking Dog Walking
101,151,122.544444444444,10,0.937699383664641,20.65234375,19.211187065,3458.0136717,Walking Dog Walking
99,131,119.533333333333,21,3.11335355608025,21.328125,18.7461751296667,2249.54101556,Walking Dog Walking
77,132,117.644444444444,45,3.29315065900178,21.39648437,18.6491794682123,3338.20312481,Walking Dog Walking
96,168,132.670391061453,17,2.10591751548082,21.328125,18.9220823135754,3387.05273413,Walking Dog Walking
101,162,131.228571428571,12,4.00761583266139,21.0546875,18.4505487342857,3874.6152342,Walking Dog Walking
74,131,118.939597315436,10,2.64732766324771,21.39648437,18.8694969375676,2792.68554676,Walking Dog Walking
77,140,121.1125,32,1.7923070599459,21.46484375,19.1300048819167,4591.20117166,Walking Dog Walking
63,134,102.666666666667,-2,1.48708458060333,21.46484375,19.5962565093333,3527.32617168,Walking Dog Walking
83,184,149.809128630705,42,3.08202698882379,21.6015625,19.0616861965,4574.80468716,Walking Dog Walking
60,133,108.77033492823,25,5.63032283138681,21.66992187,18.0176250747115,3747.66601554,Walking Dog Walking
75,137,120.579335793358,-23,2.60297294174853,21.53320312,19.142520254037,5168.48046859,Walking Dog Walking
108,138,125.258333333333,26,0.663017239838711,21.6015625,19.9218098955,2390.61718746,Walking Dog Walking
80,128,112.316666666667,30,3.44361160374906,21.46484375,18.3337857513559,1081.69335933,Walking Dog Walking
105,139,125.705555555556,18,1.94680273757367,21.7265625,19.5035264752222,3510.63476554,Walking Dog Walking
103,176,133.852173913043,-2,3.59105669443806,39.31640625,19.6744620331579,2242.88867178,Walking Dog Walking
74,138,123.022346368715,1,2.30126882336398,21.46484375,19.1603098657303,3410.5351561,Walking Dog Walking
88,128,109.8,3,6.83468347491134,21.46484375,14.8647460925,891.88476555,Walking Dog Walking
63,112,84.8133333333333,25,1.98917645491163,14.453125,0.327154991610738,48.74609375,Walking Dog Walking
75,139,124.266666666667,8,6.93963295707748,21.89648437,13.6718822596283,3677.73632784,Walking Dog Walking
81,126,105.475,17,6.88923606255058,20.71875,13.74018554625,1648.82226555,Walking Dog Walking
73,152,115.216666666667,12,8.06217666372616,26.3828125,6.37941908089385,1141.91601548,Walking Dog Walking
64,170,118.703601108033,-39,8.60547932861581,21.46484375,13.3515570736111,4806.5605465,Walking Dog Walking
75,147,107.686111111111,-38,7.86063654815242,23.125,6.23942374593315,2239.95312479,Walking Dog Walking
73,163,129.386111111111,65,7.35087212027612,24.94335937,11.0777387261281,3976.90820268,Walking Dog Walking
74,134,105.516666666667,-29,7.82636499150145,23.38476562,9.27254526356546,3328.84374962,Walking Dog Walking
67,176,141.227488151659,20,3.80037507877926,22.7109375,19.3500185994762,4063.50390589,Walking Dog Walking
76,126,99.3783783783784,35,4.59060181152758,22.8515625,17.3980034708333,626.32812495,Walking Dog Walking
68,164,131.489898989899,42,4.63382183832632,30.87890625,18.9355072162944,3730.29492161,Walking Dog Walking
81,136,120.076388888889,50,5.53428360530593,22.1484375,18.2840440526389,2632.90234358,Walking Dog Walking
60,96,76.2666666666667,-3,4.81076373080146,19.375,1.82314453116667,218.77734374,Walking Dog Walking
89,104,95.15,6,3.79200653258614,20.23828125,17.5104654931667,2101.25585918,Walking Dog Walking
101,129,119.166666666667,-15,6.85479893966139,19.91601562,14.867006957563,1769.17382795,Walking Dog Walking
73,113,92.8416666666667,-25,7.01916720248667,20.109375,14.5051700354622,1726.11523422,Walking Dog Walking
115,140,120.883116883117,-24,2.48481356891998,19.6875,17.5577820609091,1351.94921869,Walking Dog Walking
76,99,90.3257575757576,11,2.705780807156,19.78710937,17.4951763717424,2309.36328107,Walking Dog Walking
110,133,116.516666666667,-23,1.88976310030658,19.6875,17.0239257795,1021.43554677,Walking Dog Walking
71,96,87.624,14,2.56902903246104,20.30273437,18.15681249856,2269.60156232,Walking Dog Walking
78,117,95.230303030303,16,2.85552790464393,20.91796875,18.2767696484546,6031.33398399,Walking Dog Walking
68,103,93.8416666666667,26,3.78021724310842,20.23828125,17.1309752373729,2021.45507801,Walking Dog Walking
100,122,117.025,16,3.0136111885293,20.23828125,17.5046712231667,2100.56054678,Walking Dog Walking
70,107,87.4166666666667,9,4.00408583590464,20.23828125,17.2731282542083,4145.55078101,Walking Dog Walking
65,100,89.9285714285714,11,3.54263041979542,20.7421875,17.6583124988,2207.28906235,Walking Dog Walking
70,148,120.545454545455,-33,2.055774603087,20.30273437,18.18520507675,2182.22460921,Walking Dog Walking
73,123,103.066666666667,15,4.07335695820957,20.23828125,17.3007649723333,2076.09179668,Walking Dog Walking
113,156,123.355555555556,-41,7.51269971936056,20.16601562,13.995355902,1259.58203118,Walking Dog Walking
80,120,99.7368421052632,13,3.56749548317801,20.04492187,17.8067776845614,2029.97265604,Walking Dog Walking
107,150,119.34328358209,-43,3.41456348450447,19.07226562,16.623717349403,1113.78906241,Walking Dog Walking
77,128,109.277777777778,36,3.14524700400433,19.78710937,17.1018663183333,1539.16796865,Walking Dog Walking
85,109,98.4745762711864,-2,3.56577435237674,20.30273437,16.945577329322,999.78906243,Walking Dog Walking
113,152,122.179104477612,-35,2.99860714497198,24.19921875,17.56850513,1177.08984371,Walking Dog Walking
113,152,139.966666666667,39,0.638566551646436,27.0703125,25.1335937493333,1508.01562496,Walking Dog Walking
117,136,124.846153846154,-19,8.55593105775258,17.578125,10.3963341338462,135.15234374,Walking Dog Walking
75,92,82.0454545454545,5,6.35529039013963,19.5625,15.4381214481818,1018.91601558,Walking Dog Walking
113,139,122.055555555556,-24,5.88182319961136,19.625,16.1220703111111,290.1972656,Walking Dog Walking
66,104,87.2,2,2.65801508921464,19.625,17.8068820211236,1584.81249988,Walking Dog Walking
73,128,100.9,-44,7.21462374905186,19.078125,5.30848402337079,472.45507808,Walking Dog Walking
83,102,91.1527777777778,0,3.12665330576644,19.125,17.3199869786111,1247.03906246,Walking Dog Walking
80,114,87.7704918032787,2,3.58753419115101,19.6875,16.9183209519672,1032.01757807,Walking Dog Walking
82,102,90.6666666666667,0,3.04917771384578,20.04492187,17.4529234861111,2199.06835925,Walking Dog Walking
112,123,115.183333333333,-9,1.34955162966679,19.01171875,17.5491536446667,1052.94921868,Walking Dog Walking
110,143,118.033333333333,-31,1.30177444225623,19.98046875,17.6960937496667,1061.76562498,Walking Dog Walking
70,156,127.677777777778,-22,6.74799049791295,23.08007812,18.0957358573743,3239.13671847,Walking Dog Walking
108,138,125.15,19,7.9358375359781,23.046875,15.4232747386667,1850.79296864,Walking Dog Walking
73,143,122.883333333333,-31,8.17577843990975,22.92773437,14.6617501038796,4383.86328106,Walking Dog Walking
77,132,102.542857142857,-13,0.877107971183639,9.11132812,0.085937499952381,18.04687499,Walking Dog Walking
71,180,130.684848484848,38,7.27705641643465,22.8515625,16.0474627177508,5279.61523414,Walking Dog Walking
83,186,147.575,65,6.74857484549305,31.0546875,17.6303222649167,2115.63867179,Walking Dog Walking
56,171,135.852380952381,22,6.39710134948684,22.78515625,17.2850721434928,3612.58007799,Walking Dog Walking
68,143,117.844444444444,-22,9.42431892251181,27.24609375,11.1100209657572,9976.79882725001,Walking Dog Walking
76,152,122.375384615385,5,3.65065931300525,21.6796875,18.5262345671296,6002.49999975,Walking Dog Walking
80,130,113.65,-29,8.79787937358224,21.09375,13.5623155376111,2441.21679677,Walking Dog Walking
111,140,127.078838174274,19,1.94011240333688,23.515625,19.6725233393361,4741.07812478,Walking Dog Walking
55,81,68.4285714285714,-12,17.8001909444026,44.015625,12.9790643594286,2725.60351548,Walking Dog Walking
57,125,95.1185185185185,-15,1.64868192016784,15.92578125,0.221264784304267,119.26171874,Walking Dog Walking
102,129,115.366666666667,-14,14.2205292675566,41.96875,27.7254817697333,4158.82226546,Walking Dog Walking
77,139,111.951851851852,-9,4.11332305347995,21.89648437,17.7641946428625,4778.56835893,Walking Dog Walking
53,186,128.544444444444,33,7.83469327041742,20.8515625,13.7511751381616,4936.6718746,Walking Dog Walking
75,178,143.205056179775,79,6.67088368310823,21.05078125,15.8090240984181,5596.39453084,Walking Dog Walking
63,178,144.481994459834,-12,7.41551629573022,22.1484375,14.0193088099722,5046.95117159,Walking Dog Walking
48,130,87.1805555555556,-55,9.4396621628811,21.6796875,10.3423572413649,3712.90624965,Walking Dog Walking
48,134,95.2333333333333,-43,6.75722261308558,20.984375,16.0013924179426,3344.29101535,Walking Dog Walking
79,178,139.527777777778,33,6.19748573903598,20.78515625,15.427674528663,5538.53515579,Walking Dog Walking
97,138,115.3,2,2.67189785493628,20.984375,18.821337889,2258.56054668,Walking Dog Walking
68,123,98.2565055762082,4,8.72069773625413,20.984375,12.412145949588,3314.04296854,Walking Dog Walking
80,136,110.413284132841,-19,3.22669163227005,20.65234375,17.7903309488561,4821.17968714,Walking Dog Walking
33,133,89.6444444444444,-24,8.81095856625018,22.21875,5.33317843814126,1434.62499986,Walking Dog Walking
79,143,118.118518518519,6,3.13817744108754,20.65234375,17.3488542622305,4666.84179654,Walking Dog Walking
71,149,113.522222222222,15,7.32432847786629,21.6015625,16.3402583788268,2924.90624981,Walking Dog Walking
96,132,114.741666666667,6,1.66647240133914,21.53320312,19.3709472640833,2324.51367169,Walking Dog Walking
72,131,111.181481481481,44,3.01845148151923,21.60742187,17.5218691898141,4713.38281206,Walking Dog Walking
95,131,109.858333333333,8,7.39247140989985,20.51953125,14.4843749981667,1738.12499978,Walking Dog Walking
84,114,99.8166666666667,0,2.86186321629369,19.8515625,16.04633788925,1925.56054671,Walking Dog Walking
62,120,102.475,35,6.56849423387676,19.72265625,14.629891017479,1740.95703108,Walking Dog Walking
89,120,104.725,-8,5.72279674221789,20.51953125,16.5456380190833,1985.47656229,Walking Dog Walking
55,118,88.94,-3,7.97831967817837,18.76953125,10.2430574252012,3564.58398397,Walking Dog Walking
48,106,90.3377483443709,-14,8.90896758513713,20.04492187,10.2656120645033,1550.10742174,Walking Dog Walking
46,108,80.875,31,7.22461116698324,19.72265625,5.35784623,1923.46679657,Walking Dog Walking
74,114,97.7857142857143,18,5.51307778829703,19.07226562,15.0188709058095,3153.96289022,Walking Dog Walking
70,116,95.0333333333333,-2,3.29002787259988,14.50195312,0.868636067416667,104.23632809,Walking Dog Walking
95,121,106.421487603306,6,2.11557803867372,20.5078125,17.52830403475,2103.39648417,Walking Dog Walking
81,117,104.641666666667,11,6.17468377847069,20.8828125,15.3353027328333,1840.23632794,Walking Dog Walking
58,109,94.4928909952607,8,7.27660781237985,20.71875,13.9012834808571,2919.26953098,Walking Dog Walking
78,121,97.6866666666667,7,6.82483550822334,20.8828125,11.0482467584615,3303.42578078,Walking Dog Walking
75,122,103.15,33,6.39850600254899,20.30273437,15.2872233059167,1834.46679671,Walking Dog Walking
86,112,103.3,8,4.12884264389265,20.30273437,17.0324218728889,1532.91796856,Walking Dog Walking
60,126,94.0953436807095,15,5.8747148445886,20.23828125,2.71591818579065,1219.44726542,Walking Dog Walking
73,120,103.133333333333,3,4.09630992150912,19.72265625,16.922367382521,2013.76171852,Walking Dog Walking
95,121,107.525,4,3.20068595508509,20.64453125,18.0574869773333,2166.89843728,Walking Dog Walking
76,161,126.794444444444,15,6.84695114413434,28.40625,16.4373254177095,2942.28124977,Walking Dog Walking
79,187,135.36312849162,-26,7.12294588511272,22.76367187,16.483870258764,2934.12890606,Walking Dog Walking
114,174,140.555555555556,40,7.25805217679748,22.18554687,15.8979600685556,1430.81640617,Walking Dog Walking
61,180,136.688888888889,-16,8.18882573375597,21.4453125,14.5673991782123,2607.5644529,Walking Dog Walking
74,150,129.5,9,8.81264105398007,22.078125,14.5182982709497,2598.7753905,Walking Dog Walking
69,191,154.894444444444,-40,7.32339147260373,22.2578125,16.0300672731667,2885.41210917,Walking Dog Walking
73,188,144.563492063492,111,10.3784238402945,31.90429687,18.3328373003968,2309.93749985,Walking Dog Walking
64,105,87.6771653543307,-17,11.4218914151299,30.97851562,14.5624999988189,1849.43749985,Walking Dog Walking
74,124,103.095652173913,-40,10.8634369420457,32.37890625,11.870888157193,1353.28124992,Walking Dog Walking
91,171,131.7,32,10.208966836619,29.39453125,10.4088378896667,1249.06054676,Walking Dog Walking
68,130,97.9090909090909,35,10.6683808635846,40.60546875,18.6664927228244,2445.31054669,Walking Dog Walking
71,139,102.769841269841,-18,11.1815609290706,32.60742187,18.2633308521429,2301.17968737,Walking Dog Walking
57,128,94.6756756756757,40,11.450143977929,34.890625,16.3566000669945,2993.25781226,Walking Dog Walking
99,145,117.016806722689,1,7.52325196933129,19.4375,11.5607438279832,1375.72851553,Walking Dog Walking
54,124,106.16,-12,8.35340115916492,22.33984375,7.44151849804598,1294.82421866,Walking Dog Walking
77,141,112.06843575419,2,7.57122821473793,24.765625,5.17573201121849,3695.47265601,Walking Dog Walking
70,134,105.391666666667,-11,8.25055074765227,22.4140625,5.9922537070339,707.08593743,Walking Dog Walking
80,158,119.908333333333,-17,8.62082474765647,30.2734375,9.12308495740947,3275.18749971,Walking Dog Walking
62,128,106.211111111111,4,8.50344431748007,29.71875,8.70564551234637,1558.31054671,Walking Dog Walking
75,141,121.401662049861,11,6.39026416957477,21.53320312,15.4180230021389,5550.48828077,Walking Dog Walking
58,137,111.085185185185,-6,7.54713827182472,20.30273437,13.9350694432593,3762.46874968,Walking Dog Walking
65,130,111.387453874539,-40,7.9950756481432,20.51953125,13.3362340846667,3600.78320286,Walking Dog Walking
95,130,111.844444444444,20,8.04757139540113,21.09375,4.70010850661111,846.01953119,Walking Dog Walking
70,156,109.858333333333,-21,8.1787979200156,20.37109375,10.8819637873816,3906.62499967,Walking Dog Walking
122,141,131.542372881356,2,4.10976238701478,20.30273437,17.2452661535593,1017.47070306,Walking Dog Walking
85,144,124.35593220339,-36,8.74805601313926,20.23828125,11.8062764823729,696.57031246,Walking Dog Walking
83,141,115.701949860724,-22,8.16927883053843,20.71875,5.83174209994413,2087.76367178,Walking Dog Walking
67,146,113.005555555556,-49,8.31767228468992,20.30273437,13.1297876031198,4713.59374952,Walking Dog Walking
67,143,125.813131313131,35,2.42214826736673,20.984375,18.056194478731,3557.07031231,Walking Dog Walking
100,138,114.258333333333,16,8.85524966360039,21.46484375,8.91842447883333,1070.21093746,Walking Dog Walking
113,142,127,3,6.29543209608589,20.91796875,16.4428959210169,970.13085934,Walking Dog Walking
68,169,147.166666666667,34,3.44399549134908,26.19140625,17.2545394318703,6919.07031218,Walking Dog Walking
110,150,128.15,31,4.71138902271694,25.92773437,17.3295247388333,2079.54296866,Walking Dog Walking
77,127,107.370833333333,-4,8.34609159238059,21.75195312,10.0509446905858,2402.17578105,Walking Dog Walking
68,126,105.882845188285,9,6.50441629296175,21.09375,15.8316226451464,3783.75781219,Walking Dog Walking
70,130,115.055350553506,14,2.3786886655262,21.53320312,18.6914858204444,5046.70117152,Walking Dog Walking
96,137,116.933333333333,5,1.44823762495806,21.46484375,18.9243561906296,5109.57617147,Walking Dog Walking
76,170,130.494423791822,2,2.84247995099033,20.91796875,18.0100279837687,4826.68749965,Walking Dog Walking
73,142,120.474074074074,-19,2.81617852124078,21.39648437,18.8602786837687,5054.55468725,Walking Dog Walking
71,133,110.421052631579,25,5.64383886893047,21.12304687,15.5944390180833,5613.99804651,Walking Dog Walking
96,190,149.936170212766,73,7.19690648566131,21.53320312,16.7052027914894,785.1445312,Walking Dog Walking
96,163,125.655555555556,0,2.58585848358563,19.6875,17.1543113949071,4614.50976523,Walking Dog Walking
76,137,107.344444444444,12,1.61600533653182,19.625,17.2037711996283,4627.8144527,Walking Dog Walking
69,151,124.990196078431,-34,9.26435125817449,23.08203125,7.56199721475248,763.76171869,Walking Dog Walking
74,164,127.173333333333,-9,3.08053456426264,21.05078125,18.2321859261074,2716.59570299,Walking Dog Walking
91,110,96.2833333333333,-5,0,0,0,0,Walking Dog Walking
68,104,90.6887417218543,-2,0,0,0,0,Walking Dog Walking
98,147,119.506666666667,0,7.24300476795703,21.234375,11.3126562488667,1696.89843733,Walking Dog Walking
85,129,108.366666666667,37,8.01880822573535,22.47460937,10.6678710923333,640.07226554,Walking Dog Walking
65,120,97.3728813559322,-27,6.25169986325358,22.078125,9.72306034293103,563.93749989,Walking Dog Walking
106,136,125.72131147541,25,6.4444405184136,22.33984375,15.316470284918,934.30468738,Walking Dog Walking
73,134,116.493506493506,-30,6.43178683295364,21.515625,14.8614309202632,1129.46874994,Walking Dog Walking
76,128,104.82380952381,3,5.22437092187651,21.8671875,17.0753234995465,7154.56054631,Walking Dog Walking
72,122,106.388746803069,25,5.77929900032353,22.69140625,17.0427784442564,6646.68359326,Walking Dog Walking
72,126,109.152777777778,13,3.89023444537114,22.69921875,18.1454506864624,6514.21679644,Walking Dog Walking
55,100,61.5586592178771,-23,1.49552685470619,14.15625,0.159692796610169,28.265625,Walking Dog Walking
60,189,91.4822222222222,12,6.6529865519828,21.7265625,3.75573322628062,1686.3242186,Walking Dog Walking
61,142,88.4555555555555,2,5.95780309318885,21.09375,2.50702363317549,900.02148431,Walking Dog Walking
68,152,106.908587257618,-26,8.77950424178974,24.82421875,8.12939453077778,2926.58203108,Walking Dog Walking
62,126,89.2263888888889,24,7.46988509488218,24.18359375,4.75159133409471,3411.64257788,Walking Dog Walking
53,117,88.2111111111111,3,6.89676260527056,23.38476562,4.04965277688889,364.46874992,Walking Dog Walking
55,104,75.8176795580111,9,5.96647745951206,20.30273437,2.40481770805556,432.86718745,Walking Dog Walking
79,192,130.361256544503,60,6.72234865536095,23.37890625,18.6290912817895,3539.52734354,Walking Dog Walking
102,174,141.25,47,6.08221932152491,23.99414062,19.8128560368229,3804.06835907,Walking Dog Walking
68,155,122.211111111111,44,4.67487067764651,31.37695312,20.3898830288268,3649.78906216,Walking Dog Walking
116,153,133.7,-7,4.39087394114939,24.609375,20.5109483488333,3691.97070279,Walking Dog Walking
75,156,131.32380952381,24,3.83704718852034,23.91796875,20.6036558001914,4306.16406224,Walking Dog Walking
71,139,121.801104972376,38,4.76026182906118,23.99414062,20.1022935558659,3598.3105465,Walking Dog Walking
63,132,96.9553072625698,-33,4.17492239498754,23.765625,20.3720975889944,3646.60546843,Walking Dog Walking
90,146,126.515151515152,22,3.02415637528911,23.99414062,20.695894490202,4097.78710906,Walking Dog Walking
93,204,154.713541666667,88,4.89389508113172,25.06445312,21.3716837547917,4103.36328092,Walking Dog Walking
82,209,171.416666666667,106,3.98684168866393,24.609375,20.7873433413021,3991.16992153,Walking Dog Walking
72,148,120.583038869258,14,3.45806683804621,30.14648437,20.7983086750355,5865.12304636,Walking Dog Walking
46,149,114.361111111111,20,3.80650156251218,23.30859375,20.4038302933333,3672.6894528,Walking Dog Walking
82,150,125.961111111111,24,3.83419231061068,23.99414062,20.5841698649162,3684.56640582,Walking Dog Walking
94,147,127.155555555556,-8,5.14246200252639,24.0703125,20.1210394949445,3621.78710909,Walking Dog Walking
80,102,90.4,22,5.74673885556161,23.30859375,19.6704128824581,3521.00390596,Walking Dog Walking
44,139,107.883333333333,-37,3.35980518448129,23.68945312,20.6912364113044,6186.67968698,Walking Dog Walking
93,140,123.088235294118,25,2.79441395320278,23.4609375,20.8312078715196,4249.56640579,Walking Dog Walking
71,136,116.771428571429,20,4.93280194611289,23.15625,19.6129728599522,4099.11132773,Walking Dog Walking
66,125,101.016806722689,12,2.2100312733057,25.22460937,19.8205442247458,2338.82421852,Walking Dog Walking
76,139,120.511961722488,50,4.48566314288673,23.91796875,20.162006577177,4213.85937463,Walking Dog Walking
54,127,92.6111111111111,-31,4.42894903925796,22.21875,19.1596325049721,3429.57421839,Walking Dog Walking
56,138,108.927797833935,27,3.90848097868026,23.99414062,20.5344415177536,5667.5058589,Walking Dog Walking
75,201,132.502762430939,37,5.16327800976553,23.37890625,19.3630330609392,3504.70898403,Walking Dog Walking
69,152,123.713541666667,42,2.25322196108352,24.140625,21.6256749000524,4130.50390591,Walking Dog Walking
78,150,125.567708333333,-14,3.9823239908602,23.84179687,20.4368864511518,3903.44531217,Walking Dog Walking
75,125,101.145833333333,8,4.87676351188367,22.546875,17.9781878263636,2570.88085917,Walking Dog Walking
75,118,95.84,1,9.41893193274412,22.33007812,11.4499479152,1717.49218728,Walking Dog Walking
71,146,111.17619047619,-25,3.16642703762546,23.0078125,19.9637597170335,4172.42578086,Walking Dog Walking
81,135,121.628571428571,25,4.05664085570625,23.0078125,19.1861356144019,4009.90234341,Walking Dog Walking
59,155,114.207407407407,23,4.63489269701728,23.37890625,19.6713304462825,5291.58789005,Walking Dog Walking
106,136,120.575,6,5.81877010465277,22.76367187,18.2929199200833,2195.15039041,Walking Dog Walking
73,140,120.856666666667,17,2.86337527130435,23.37890625,20.5212165533779,6135.84374946,Walking Dog Walking
74,133,120.06862745098,24,4.37041268026245,22.76367187,19.4503251985222,3948.4160153,Walking Dog Walking
53,136,101.12292358804,11,3.93987507336366,26.11914062,19.927215270598,5998.09179645,Walking Dog Walking
99,135,117.888888888889,28,2.65040894445554,22.61914062,19.3460394952222,3482.28710914,Walking Dog Walking
51,137,109.020761245675,14,2.11259309823641,22.76367187,20.5274049963763,5891.36523396,Walking Dog Walking
58,128,99.9963099630996,-9,4.76407165192781,23.3046875,19.423386861963,5244.31445273,Walking Dog Walking
80,120,105.834782608696,-16,3.16639805060164,22.04296875,17.4985779863158,1994.83789044,Walking Dog Walking
72,197,150.171428571429,37,3.24158679823334,22.93359375,20.6252523160766,4310.67773406,Walking Dog Walking
49,150,100.53006993007,-1,5.97114745428044,22.69140625,2.72869890107843,1948.29101537,Walking Dog Walking
65,198,119.203468208092,-14,6.6125529543399,24.18359375,3.69607834208817,3186.01953088,Walking Dog Walking
69,153,105.701149425287,3,6.12099250677629,22.19140625,3.11444134232019,1342.32421854,Walking Dog Walking
75,144,115.692592592593,27,8.86179838899907,43.62890625,14.7529807006343,3953.79882777,Walking Dog Walking
82,185,129.52808988764,-13,11.9659632379444,30.08203125,16.1307715931461,1435.63867179,Walking Dog Walking
79,162,125.782426778243,28,8.9576430304238,22.69140625,13.6174911358824,3240.96289034,Walking Dog Walking
96,153,117.184210526316,8,4.44939475443649,27.35546875,19.2198293571053,2191.06054671,Walking Dog Walking
63,141,115.49696969697,32,9.3156023462453,22.1484375,10.6911569137994,3517.39062464,Walking Dog Walking
91,200,135.170833333333,9,9.46411204224917,31.90429687,16.0198079412917,3844.75390591,Walking Dog Walking
61,149,108.426966292135,31,9.00633185379755,36.421875,7.86591467646067,1400.13281241,Walking Dog Walking
89,160,117.016666666667,23,7.66833387077055,27.75,13.3158789051667,3994.76367155,Walking Dog Walking
75,130,103.983333333333,-23,8.44280093580897,23.125,13.0169234451397,2330.02929668,Walking Dog Walking
71,149,117.088397790055,31,7.65993723878775,22.62304687,13.9767578110556,2515.81640599,Walking Dog Walking
77,140,104.140495867769,-8,7.94122976380075,29.53125,19.6724934883333,2360.6992186,Walking Dog Walking
88,132,109.944444444444,-7,7.98255476231981,22.1484375,13.0208333320556,2343.74999977,Walking Dog Walking
81,170,129.571428571429,14,7.73259237534296,41.8359375,16.7614383955502,3503.14062467,Walking Dog Walking
