Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity,Sedentary,ActivityCategorical
46,122,59.97053045,28,1.945910833,17.578125,0.268625955,136.1933594,Sedentary,1,0
62,99,68.86641929,5,0,0,0,0,Sedentary,1,0
51,131,69.24165029,4,1.710680696,16.4609375,0.213279709,108.1328125,Sedentary,1,0
50,87,59.30314233,-5,1.073329148,17.63671875,0.065551078,35.33203125,Sedentary,1,0
71,134,100.9910394,5,3.807083443,19.85546875,1.097240991,608.9687499,Sedentary,1,0
59,89,67.09042553,-3,0,0,0,0,Sedentary,1,0
52,116,77.0734767,19,1.817093834,16.453125,0.251337275,139.4921875,Sedentary,1,0
51,115,72.41111111,-10,4.484808602,21.09375,1.201577719,647.6503906,Sedentary,1,0
56,115,78.6,-1,6.15325468,21.82421875,2.318761595,1249.8125,Sedentary,1,0
61,133,84.18853974,-23,7.163364447,22.19140625,3.408242911,1840.451172,Sedentary,1,0
53,92,70.07393715,-14,3.055123089,21.515625,0.492856626,266.1425781,Sedentary,1,0
40,107,73.89074074,-7,4.161669714,22.8359375,0.950436282,512.2851562,Sedentary,1,0
50,144,84.78333333,-69,6.677820983,20.3671875,3.855577458,2078.15625,Sedentary,1,0
47,144,79.48148148,35,6.208887669,20.64453125,3.294979852,1775.99414,Sedentary,1,0
48,139,70.43333333,63,7.029029836,24.52734375,4.25013048,2035.8125,Sedentary,1,0
48,141,83.05914972,8,8.771926854,27.72265625,8.181912395,4410.050781,Sedentary,1,0
47,98,62.04166667,18,3.746344762,22.47460937,0.962845772,461.2031249,Sedentary,1,0
42,87,59.74444444,15,5.023508945,21.6796875,1.881792373,1012.404297,Sedentary,1,0
52,95,63.31851852,16,2.829985022,23.359375,0.569706232,306.5019531,Sedentary,1,0
48,99,67.23958333,-29,4.826617887,26.5546875,1.396034911,667.3046875,Sedentary,1,0
57,113,82.13543599,2,5.8540995,21.60742187,2.737635048,1472.847656,Sedentary,1,0
57,123,73.11214953,-10,4.69231485,18.76953125,1.800554057,959.6953123,Sedentary,1,0
57,139,78.42537313,-38,1.761524063,17.55859375,0.211341342,56.21679687,Sedentary,1,0
60,133,80.4,13,4.071685734,19.59375,1.325673292,628.3691405,Sedentary,1,0
52,142,98.74105263,-14,8.626392897,20.49609375,8.163366132,3869.435546,Sedentary,1,0
58,118,75.75046211,37,1.869984559,16.29492187,0.266413484,143.8632812,Sedentary,1,0
65,122,94.26333333,-5,4.257760777,19.85546875,1.458452001,872.1542967,Sedentary,1,0
66,124,95.92934783,-14,2.156962115,20.84960937,0.287743875,158.546875,Sedentary,1,0
70,97,83.22222222,-5,0,0,0,0,Sedentary,1,0
64,140,100.3814815,8,3.761844649,24.765625,1.004940898,540.6582031,Sedentary,1,0
77,135,100.5947047,-18,2.833479654,17.98828125,0.571784362,278.4589843,Sedentary,1,0
69,133,88.17682927,-5,2.834390425,23.3046875,0.521894094,256.25,Sedentary,1,0
62,110,87.83503055,-10,2.085896285,20.16601562,0.29294882,143.5449218,Sedentary,1,0
42,114,91.81885397,-6,1.65370224,20.234375,0.183268229,98.96484374,Sedentary,1,0
57,128,101.6746988,-2,4.160495196,21.46289062,1.243315361,617.9277342,Sedentary,1,0
73,125,96.8815261,-9,1.016365189,13.27734375,0.0909834,45.21874998,Sedentary,1,0
73,101,84.70846395,-12,0.847638402,10.86328125,0.067642405,21.375,Sedentary,1,0
61,127,91.53958333,-7,1.700785952,19,0.188141508,89.93164062,Sedentary,1,0
58,189,82.07933194,-1,3.418198277,17.63671875,0.809969536,386.3554687,Sedentary,1,0
62,138,105.4416667,-41,4.026803825,22.69921875,1.202753171,574.9160155,Sedentary,1,0
70,110,84.13125,8,2.937885712,18.6875,0.640661774,306.236328,Sedentary,1,0
72,121,93.02708333,5,4.075851022,19.5625,1.055303203,505.4902343,Sedentary,1,0
64,106,74.4,-5,2.883309422,18.8125,0.660258188,316.2636718,Sedentary,1,0
56,136,101.4006309,-11,3.526452841,19.6875,0.924355159,291.1718749,Sedentary,1,0
64,138,95.17592593,-15,2.296126253,19.3359375,0.38165442,205.3300781,Sedentary,1,0
73,141,104.7777778,6,4.900730509,21.96875,1.514343488,814.7167968,Sedentary,1,0
66,119,97.29944547,-20,3.340815335,21.09375,0.617936198,333.6855469,Sedentary,1,0
65,121,88.19444444,40,2.21961982,17.72851562,0.369264286,198.2949218,Sedentary,1,0
79,97,87.24657534,-3,0,0,0,0,Sedentary,1,0
63,144,86.62592593,-9,4.691110536,20.5078125,1.414783598,762.5683593,Sedentary,1,0
66,137,93.92407407,-29,6.226262866,20.91796875,2.753681168,1481.480469,Sedentary,1,0
63,108,75.93530499,0,3.024784363,18.75,0.65,351,Sedentary,1,0
61,142,86.47592593,-16,3.728194068,20.91796875,0.976515393,526.3417968,Sedentary,1,0
50,138,78.97644928,67,4.449298078,20.51953125,1.324374716,729.7304687,Sedentary,1,0
63,147,83.94259259,2,4.196212353,19.921875,1.146215729,616.6640624,Sedentary,1,0
59,131,85.21150278,22,5.372993479,27.44726562,1.74766791,936.7499999,Sedentary,1,0
67,115,80.60111317,22,4.288971825,37.25,1.006012133,540.2285156,Sedentary,1,0
77,118,91.27777778,-2,0.724327093,9.92773437,0.054176571,29.20117186,Sedentary,1,0
60,120,83.18669131,-11,3.049035006,16.84375,0.702983941,379.6113281,Sedentary,1,0
61,121,92.41577061,4,4.333735564,19.27148437,1.403542976,781.7734374,Sedentary,1,0
69,108,87.81111111,29,5.670290229,26.19140625,2.462850765,1327.476562,Sedentary,1,0
61,95,71.60833333,-2,0,0,0,0,Sedentary,1,0
59,94,68.38039216,16,0,0,0,0,Sedentary,1,0
61,86,71.9375,13,0,0,0,0,Sedentary,1,0
54,128,94.15415822,17,4.569435272,20.453125,1.62027829,795.5566405,Sedentary,1,0
54,94,78.38900204,1,1.012933301,13.34179687,0.079492187,38.95117187,Sedentary,1,0
34,136,70.77285319,-49,5.145653898,20.78125,2.07185759,743.7968749,Sedentary,1,0
50,112,74.36708861,-2,5.186127086,20.51953125,2.011658599,1110.435547,Sedentary,1,0
55,113,84.71267606,-43,10.1764009,23.99414062,12.20552076,4308.548828,Sedentary,1,0
53,90,61.03985507,-3,2.597125774,17.6953125,0.48504383,266.2890625,Sedentary,1,0
44,84,57.48739496,-23,5.178385257,20.3203125,1.963420286,231.6835937,Sedentary,1,0
46,107,60.94311927,15,2.437414665,20.953125,0.425590613,231.0957031,Sedentary,1,0
48,109,77.2537037,16,4.773894224,21.39648437,1.460531656,787.2265624,Sedentary,1,0
66,156,112.4497154,12,4.722997604,19.59375,1.857578125,975.2285155,Sedentary,1,0
45,135,104.0148148,-24,7.782867457,30.1640625,4.746187963,2558.195312,Sedentary,1,0
51,139,72.77592593,49,1.67383025,14.69726562,0.239570022,128.8886719,Sedentary,1,0
54,151,85.78107607,88,4.250207247,22.546875,1.272539135,683.3535155,Sedentary,1,0
74,121,100.5958333,-24,5.581947762,22.11328125,2.251630328,1076.279297,Sedentary,1,0
66,126,99.94583333,-18,7.613530535,22.265625,4.503396561,2157.126953,Sedentary,1,0
67,122,96.08089501,19,4.861557658,28.82421875,1.682145743,975.6445311,Sedentary,1,0
72,134,97.83162218,-20,4.193787293,20.64453125,1.249959812,607.4804687,Sedentary,1,0
54,140,87.67276423,9,3.382455962,19.59375,0.869856638,427.0996093,Sedentary,1,0
64,126,96.39419087,11,3.932723037,23.53710937,1.094724532,526.5624999,Sedentary,1,0
53,114,81.02258727,16,3.658671216,21.1640625,0.889041602,432.0742187,Sedentary,1,0
67,117,86.33744856,-6,4.31845769,21.1171875,1.203688789,583.7890624,Sedentary,1,0
60,118,86.33333333,-24,5.934031824,22.546875,2.278372816,211.8886719,Sedentary,1,0
41,95,55.46666667,-4,1.165939154,11.68945312,0.119670701,57.32226561,Sedentary,1,0
50,108,64.71458333,-3,0.855096468,12.140625,0.066553347,31.81249999,Sedentary,1,0
57,147,103.6835443,-40,3.233541277,21.53515625,0.737860957,349.7460937,Sedentary,1,0
71,130,85.62777778,-7,1.645353728,16.8984375,0.20602751,111.0488281,Sedentary,1,0
66,133,95.26735219,-33,4.632337952,21.66992187,1.714763,663.6132812,Sedentary,1,0
54,120,84.60628466,46,2.844848645,22.19140625,0.591630498,319.4804687,Sedentary,1,0
47,103,67.63265306,40,0.927303021,15.234375,0.056738827,30.46875,Sedentary,1,0
50,131,99.61007463,8,5.237078598,22.92773437,1.950392819,1041.509765,Sedentary,1,0
51,126,93.95789474,19,7.464409078,22.1484375,4.450930748,2523.677734,Sedentary,1,0
45,140,106.0740741,-13,5.276755072,21.19140625,2.075217094,1116.466797,Sedentary,1,0
67,131,88.80894309,21,4.906157385,21.05078125,1.461228476,716.0019531,Sedentary,1,0
75,139,104.427451,-9,3.686515028,22.48828125,0.9112038,463.8027343,Sedentary,1,0
74,128,90.09127789,-35,4.545110998,21.390625,1.42611868,701.6503905,Sedentary,1,0
73,123,94.97154472,-8,5.115204742,23.0078125,1.987352519,973.8027343,Sedentary,1,0
59,119,84.26345083,-18,1.949835829,19.921875,0.221415997,118.9003906,Sedentary,1,0
59,108,83.50740741,-32,4.400248242,19.65820312,1.353090875,727.9628906,Sedentary,1,0
50,102,73.39146568,-16,1.854196382,17.78515625,0.240750844,129.2832031,Sedentary,1,0
65,127,100.3925926,-15,6.761278882,20.57617187,3.428783544,1844.685547,Sedentary,1,0
65,107,79.8037037,-19,3.182965232,19.078125,0.721218634,388.0156249,Sedentary,1,0
60,106,71.95194085,-22,1.518867809,19.98828125,0.167704227,90.39257809,Sedentary,1,0
45,144,91.02782931,-34,2.847094632,23.86328125,0.529486004,284.3339844,Sedentary,1,0
65,105,82.93958333,-4,2.581365908,18.6875,0.467765265,223.5917968,Sedentary,1,0
72,121,91.55741127,1,4.470012347,19.921875,1.38072045,659.9843749,Sedentary,1,0
73,123,99.30416667,-6,5.283072661,24.375,1.802345388,859.71875,Sedentary,1,0
73,154,102.04375,45,8.59430733,20.30273437,6.064053529,2904.68164,Sedentary,1,0
72,138,96.94791667,49,8.314155588,21.6796875,5.601599274,2677.564453,Sedentary,1,0
55,125,75.35098039,20,1.644943119,17.0625,0.203298013,103.2753906,Sedentary,1,0
48,107,72.96078431,-4,3.198670457,18.58789062,0.755582554,383.8359374,Sedentary,1,0
52,94,66.86761711,1,0.781384802,12.26367187,0.050055804,24.52734374,Sedentary,1,0
47,89,55.85801217,-13,0.556998772,8.75976562,0.035608803,17.51953124,Sedentary,1,0
58,113,81.5862069,-15,3.823319644,21.60742187,1.141962811,561.845703,Sedentary,1,0
59,148,107.754386,-33,4.290183545,18.1640625,1.517474419,171.4746093,Sedentary,1,0
47,125,96.18699187,-4,6.227583801,24.4453125,3.062543667,1506.771484,Sedentary,1,0
59,124,86.06412826,-26,2.725999769,16.82226562,0.602390029,299.9902343,Sedentary,1,0
51,112,83.28541667,12,3.802981157,24.21875,1.033440115,493.9843749,Sedentary,1,0
49,93,70.42710472,7,0,0,0,0,Sedentary,1,0
63,123,79.2811245,-9,3.589190974,21.1640625,0.802545743,398.8652343,Sedentary,1,0
57,132,73.03212851,-3,4.365079545,30.08203125,1.26561714,629.0117186,Sedentary,1,0
46,111,73.16666667,-12,3.432528707,19.98828125,0.850658574,411.7187499,Sedentary,1,0
63,123,82.30722892,-4,5.943826318,27.68554687,2.493809853,1236.929687,Sedentary,1,0
61,89,66.1504065,-4,0,0,0,0,Sedentary,1,0
52,100,58.98782961,1,0,0,0,0,Sedentary,1,0
66,126,98.9265233,31,4.79384644,20.8515625,1.710965602,951.2968749,Sedentary,1,0
74,141,106.8924731,-13,6.282896191,20.38671875,3.081985583,1713.583984,Sedentary,1,0
69,116,87.43775934,12,2.755517038,19.625,0.560754394,269.1621093,Sedentary,1,0
69,125,82.59215686,1,2.256958438,18.70898437,0.343792292,174.6464843,Sedentary,1,0
73,118,85.9729207,-18,3.439323273,19.078125,0.90010674,464.4550781,Sedentary,1,0
66,116,81.87524752,2,6.387444155,24.19921875,3.250763423,1638.384765,Sedentary,1,0
60,104,69.93656716,-15,2.004958506,17.28515625,0.275361419,147.3183594,Sedentary,1,0
74,104,88.23703704,-2,1.704549265,20.30273437,0.189808899,102.1171875,Sedentary,1,0
63,122,82.86940299,22,1.748648608,17.04882812,0.222853757,119.0039062,Sedentary,1,0
62,117,92.5974026,-7,1.84110854,18.875,0.223005412,119.7539062,Sedentary,1,0
77,100,87.20779221,-4,0,0,0,0,Sedentary,1,0
68,100,81.02429907,-7,1.323136292,20.30273437,0.124045383,66.24023436,Sedentary,1,0
38,80,45.11355311,2,0,0,0,0,Sedentary,1,0
42,81,49.2,-5,0,0,0,0,Sedentary,1,0
38,75,43.58974359,13,0,0,0,0,Sedentary,1,0
38,78,43.81628788,-2,0,0,0,0,Sedentary,1,0
34,76,40.49360146,4,0,0,0,0,Sedentary,1,0
39,80,46.4962963,4,0,0,0,0,Sedentary,1,0
68,127,101.1499086,-17,2.173581471,16.8984375,0.347073174,189.5019531,Sedentary,1,0
72,148,94.21138211,-5,1.759535272,20.25390625,0.201151945,98.56445312,Sedentary,1,0
63,131,83.55927835,-9,2.586716834,18.1640625,0.422982283,161.15625,Sedentary,1,0
60,120,87.34026465,0,3.249332753,20.953125,0.848086977,446.0937499,Sedentary,1,0
39,128,88.8961039,22,2.11302241,19.01171875,0.320796235,172.2675781,Sedentary,1,0
79,128,95.77777778,1,3.743071627,21.0234375,0.924953531,497.6249999,Sedentary,1,0
80,148,103.2,11,2.929393724,20.30273437,0.584147437,314.8554686,Sedentary,1,0
57,130,90.55555556,7,1.373112303,19.46484375,0.115375696,62.18749999,Sedentary,1,0
57,132,89.39259259,16,2.113387895,21.25976562,0.294092069,158.515625,Sedentary,1,0
84,121,95.27272727,14,2.817256282,23.30859375,0.553195429,297.6191406,Sedentary,1,0
48,151,103.4722222,-32,4.716048813,21.3046875,1.849990561,995.2949218,Sedentary,1,0
47,151,119.2179487,33,6.251176828,22.0078125,3.206481933,1744.326172,Sedentary,1,0
42,145,99.81544256,31,4.562522367,22.04101562,1.473018076,779.2265624,Sedentary,1,0
41,136,91.20185185,26,3.344244801,14.74609375,1.032970783,555.7382812,Sedentary,1,0
70,155,123.9944547,-21,2.141880712,16.6796875,0.381410163,205.5800781,Sedentary,1,0
66,151,98.93518519,4,3.619260919,22.92773437,0.90558688,488.1113281,Sedentary,1,0
47,126,92.74340949,38,4.514238266,21.09375,1.46540523,830.8847655,Sedentary,1,0
51,113,71.96851852,33,2.772000774,21.60742187,0.489560384,263.8730468,Sedentary,1,0
56,117,81.07007576,-26,2.973496708,20.04492187,0.618529115,325.9648437,Sedentary,1,0
51,112,66.81661891,49,4.237642972,19.46484375,1.348339004,470.5703125,Sedentary,1,0
60,137,91.31484794,-8,5.101009029,22.546875,1.96443275,1092.224609,Sedentary,1,0
66,143,105.3740458,52,4.880986487,20.953125,1.853605539,724.7597656,Sedentary,1,0
42,132,81.88949275,5,4.331657021,23.15625,1.332066761,732.6367187,Sedentary,1,0
59,139,82.29844961,6,3.302702508,19.3359375,0.811135852,416.923828,Sedentary,1,0
47,131,73.71726755,9,2.346012031,20.3203125,0.359872564,189.2929687,Sedentary,1,0
55,128,84.75543478,45,4.550060455,20.30273437,1.511551846,831.3535155,Sedentary,1,0
60,134,85.50724638,3,3.173234929,21.4453125,0.673575994,370.4667968,Sedentary,1,0
46,138,86.7925636,9,3.180194151,22.2578125,0.687058724,349.7128906,Sedentary,1,0
55,142,86.91391941,11,4.259373978,20.234375,1.361026539,740.3984374,Sedentary,1,0
46,161,96.39770554,30,9.725915814,31.37695312,7.935453334,4142.30664,Sedentary,1,0
48,148,102.0084034,10,7.626931884,21.46289062,4.611595958,2185.896484,Sedentary,1,0
50,82,62.14583333,17,0,0,0,0,Sedentary,1,0
55,112,79.09166667,-3,3.903582448,19.921875,1.118445999,534.6171874,Sedentary,1,0
53,140,75.15104167,2,2.758564684,21.82421875,0.465466436,267.1777343,Sedentary,1,0
61,135,79.39347079,5,3.5022837,19.4375,0.99864525,580.2128905,Sedentary,1,0
53,126,82.54123711,10,3.259760834,20.0546875,0.758549973,439.9589843,Sedentary,1,0
54,118,69.30442177,18,2.896495098,20.30273437,0.606998587,355.7011718,Sedentary,1,0
60,98,72.05894309,4,1.521381177,19.14257812,0.15249093,74.87304687,Sedentary,1,0
58,115,83.77916667,27,3.51883163,19.52929687,0.921114997,440.2929687,Sedentary,1,0
59,113,70.98780488,-19,3.791032239,21.375,1.008178462,495.0156249,Sedentary,1,0
54,134,86.78904665,24,5.084393859,22.8515625,1.934484788,949.8320311,Sedentary,1,0
52,119,71.33130081,-30,3.378171347,21.09375,0.772492825,378.5214843,Sedentary,1,0
64,138,85.26190476,27,4.227834855,21.89648437,1.386203125,346.5507812,Sedentary,1,0
60,137,99.4625,27,4.439931624,23.6015625,1.347170012,643.9472656,Sedentary,1,0
63,129,85.25693161,14,3.402034034,21.09375,0.750047107,404.2753906,Sedentary,1,0
55,126,83.25974026,7,5.750028959,21.82421875,2.264206529,1215.878906,Sedentary,1,0
51,125,87.49074074,7,2.742738033,22.21875,0.424321852,228.2851562,Sedentary,1,0
57,139,86.81296296,-1,4.608771772,21.6796875,1.394766784,751.7792968,Sedentary,1,0
51,129,84.02033272,5,0.9270721,13.921875,0.068051368,36.6796875,Sedentary,1,0
54,131,89,42,0.812717311,11.05859375,0.063100056,31.42382812,Sedentary,1,0
55,103,79.44570136,-42,1.922580056,17.98242187,0.28248402,124.2929687,Sedentary,1,0
63,122,83.27710843,-14,2.135253666,20.0546875,0.250715229,124.6054688,Sedentary,1,0
49,124,91.4537037,39,0.981744726,11.02148437,0.094846364,51.02734373,Sedentary,1,0
51,122,69.51386322,0,1.599487291,18.04296875,0.1910149,102.9570312,Sedentary,1,0
51,101,69.9375,7,0,0,0,0,Sedentary,1,0
55,100,69.1125,3,1.586212712,17.4609375,0.174502321,83.41210937,Sedentary,1,0
48,109,71.55093555,25,3.089903005,20.57617187,0.709346517,340.4863281,Sedentary,1,0
54,87,63.02736842,-7,1.669676158,14.50195312,0.215878,102.3261719,Sedentary,1,0
51,154,77.67741935,-13,2.025162337,19.5,0.277631284,154.640625,Sedentary,1,0
48,134,73.45009785,15,4.364778747,21.6796875,1.312959559,669.6093749,Sedentary,1,0
62,145,83.39007092,65,2.853821362,21.05078125,0.498801018,280.3261719,Sedentary,1,0
45,135,84.95528455,-16,3.967935536,21.75195312,1.133325643,556.4628905,Sedentary,1,0
46,163,98.87927565,-21,4.395346391,22.48828125,1.400603263,694.6992187,Sedentary,1,0
50,131,78.70071685,-22,5.277662797,21.89648437,1.747822458,973.5371093,Sedentary,1,0
69,135,104.3425926,-21,4.6788078,21.60742187,1.471188688,792.970703,Sedentary,1,0
52,144,83.75324675,11,4.862193828,21.5859375,1.575445806,847.5898437,Sedentary,1,0
60,144,89.00934579,12,4.25281118,41.015625,1.014554995,540.7578125,Sedentary,1,0
63,144,91.62962963,5,2.98791001,19.40039062,0.644030262,346.4882812,Sedentary,1,0
70,147,95.88518519,33,4.710369203,24.0234375,1.512433928,813.689453,Sedentary,1,0
59,148,92.21338156,12,4.070706638,22.4140625,1.130728221,623.0312499,Sedentary,1,0
63,132,85.890681,-17,8.861479454,23.52734375,5.745125953,3200.035156,Sedentary,1,0
47,135,88.26247689,-35,5.358543163,22.04101562,2.096918402,1132.335937,Sedentary,1,0
55,137,88.9076087,-47,8.639562445,23.37890625,5.502825119,3032.05664,Sedentary,1,0
47,125,70.93888889,-64,3.427180927,21.53515625,0.693714489,373.9121093,Sedentary,1,0
48,102,62.09814815,11,1.029728316,9.99414062,0.117752783,63.46874999,Sedentary,1,0
58,140,106.851577,7,6.606120602,21.25976562,3.175708643,1708.53125,Sedentary,1,0
64,131,94.41959335,17,4.497759135,23.4375,1.2651114,683.1601562,Sedentary,1,0
58,138,87.21481481,-19,1.985252316,18.9375,0.256517691,137.75,Sedentary,1,0
77,178,121.3259259,69,9.713885625,27.8515625,9.485275325,5103.078125,Sedentary,1,0
53,159,97.40301318,26,1.919429995,19.52929687,0.235273881,124.2246094,Sedentary,1,0
71,124,86.67777778,-24,1.930460269,19.40039062,0.233492826,125.6191406,Sedentary,1,0
58,136,99.19408503,-5,8.496595797,30.265625,12.01379508,6475.435547,Sedentary,1,0
52,173,85.40398551,100,10.41823509,30.17578125,5.307773437,2919.275391,Sedentary,1,0
55,184,100.8133087,112,12.806582,30.37109375,8.847873264,4777.851562,Sedentary,1,0
45,114,81.53846154,38,4.992513833,19.6875,1.878713392,1046.443359,Sedentary,1,0
52,111,74.15584416,10,3.461619202,22.078125,0.834326263,448.0332031,Sedentary,1,0
63,128,80.05,44,1.795553705,19.98046875,0.172542467,75.22851562,Sedentary,1,0
66,106,76.87903226,9,1.675736095,13.53515625,0.21484375,26.42578125,Sedentary,1,0
64,98,72.78125,-5,0,0,0,0,Sedentary,1,0
69,151,97.28636364,16,1.958893515,17.87109375,0.270133241,118.3183594,Sedentary,1,0
54,123,91.8039604,-7,2.518284348,19.921875,0.444236922,223.4511719,Sedentary,1,0
68,95,75.74583333,-20,0,0,0,0,Sedentary,1,0
47,136,87.1,-16,2.1099548,19.6875,0.378506654,181.3046875,Sedentary,1,0
47,118,79.77453027,7,2.109002255,19.01171875,0.301079531,143.9160156,Sedentary,1,0
48,128,83.57708333,16,1.100922918,13.921875,0.110177542,52.55468749,Sedentary,1,0
46,116,84.46041667,4,2.411545038,19.0625,0.349817328,167.5625,Sedentary,1,0
51,118,87.86458333,-4,0,0,0,0,Sedentary,1,0
66,136,82.68541667,10,1.913308264,17.84179687,0.286155239,137.0683593,Sedentary,1,0
47,113,70.44583333,-6,5.062002217,21.0234375,1.911253603,911.6679686,Sedentary,1,0
59,140,88.40625,-10,5.016228927,24.140625,1.890343652,905.4746092,Sedentary,1,0
47,120,75.42105263,0,4.632344467,22.546875,1.615696848,764.2246093,Sedentary,1,0
48,141,90.475,-15,4.867982556,21.75195312,1.898821587,907.6367186,Sedentary,1,0
48,150,97.90416667,-50,3.703129706,18.10546875,1.182867954,566.5937499,Sedentary,1,0
48,131,74.7125,-51,5.007069994,20.43945312,2.089635362,998.845703,Sedentary,1,0
46,119,72.92592593,-11,1.016301397,13.36328125,0.08741868,47.03125,Sedentary,1,0
41,122,69.57526882,9,4.893015943,19.4375,1.764317072,982.7246092,Sedentary,1,0
46,152,74.96931408,70,3.211454699,19.3125,0.780969969,430.3144531,Sedentary,1,0
40,157,79.50458716,-36,7.326572093,24.10351562,3.72025268,2016.376953,Sedentary,1,0
53,106,74.91123188,18,6.909721008,22.76367187,3.498326905,1927.578125,Sedentary,1,0
44,118,81.54446461,50,6.365522686,20.23828125,3.392908982,1862.707031,Sedentary,1,0
50,114,71.27850467,12,3.780792399,29.8828125,0.970849701,517.4628906,Sedentary,1,0
61,161,99.5,52,6.357538379,21.0234375,2.995351644,1434.773437,Sedentary,1,0
58,125,76.96842105,13,2.716898249,19.7890625,0.468222574,221.9375,Sedentary,1,0
54,108,66.92307692,-4,2.361764491,13.38671875,0.424975198,26.77343749,Sedentary,1,0
57,136,88.21666667,3,1.171609089,15.87304687,0.103933274,49.57617185,Sedentary,1,0
53,98,65.39791667,11,0,0,0,0,Sedentary,1,0
51,133,74.90093458,67,3.649220962,19.20703125,1.076215848,573.6230467,Sedentary,1,0
52,116,65.84156379,-2,4.82873752,20.71875,1.576479199,761.4394531,Sedentary,1,0
46,67,50.13768116,-3,0,0,0,0,Sedentary,1,0
44,92,49.88659794,18,0,0,0,0,Sedentary,1,0
45,74,49.77676951,4,0,0,0,0,Sedentary,1,0
45,69,48.22839506,0,0,0,0,0,Sedentary,1,0
45,75,49.3115942,1,0,0,0,0,Sedentary,1,0
47,74,51.52898551,14,0.91018002,15.1328125,0.055028409,30.265625,Sedentary,1,0
45,72,49.8436214,-4,0.898517834,14.015625,0.057915806,28.03125,Sedentary,1,0
46,90,56.57926829,7,0.815879016,12.890625,0.052264031,25.609375,Sedentary,1,0
51,105,60.11875,9,0,0,0,0,Sedentary,1,0
47,88,59.74166667,11,0,0,0,0,Sedentary,1,0
48,89,59.69166667,0,0,0,0,0,Sedentary,1,0
48,90,59.02708333,-7,0,0,0,0,Sedentary,1,0
50,130,85.29745597,49,3.959488729,21.6015625,1.001953125,509.9941406,Sedentary,1,0
51,135,94.73125,35,4.988687293,19.3359375,1.886632763,899.923828,Sedentary,1,0
53,140,99.12291667,-14,6.62498179,23.15625,3.417874771,1633.74414,Sedentary,1,0
43,137,88.90833333,14,6.477383393,21.09375,3.100567588,1485.171875,Sedentary,1,0
50,147,83.33541667,67,4.000108771,20.64453125,1.114655369,533.9199218,Sedentary,1,0
39,111,77.59791667,40,5.984430883,29.625,2.320402205,1111.472656,Sedentary,1,0
51,108,67.15896488,12,1.714929092,19.1328125,0.165628617,89.43945312,Sedentary,1,0
58,112,79.38033395,-21,4.020722287,20.64453125,1.127995034,606.861328,Sedentary,1,0
66,109,91.95454545,-24,5.387092755,18.04296875,1.924736555,82.76367185,Sedentary,1,0
62,138,95.15811373,-25,5.470197118,20.109375,2.172483484,1562.015625,Sedentary,1,0
48,141,82.01929825,-4,7.235598943,22.69921875,3.701464156,2102.43164,Sedentary,1,0
60,123,83.6245614,-40,3.75879632,19.20703125,0.967814701,549.7187499,Sedentary,1,0
58,132,86.65740741,13,3.701989139,22.11328125,0.98996936,532.6035155,Sedentary,1,0
64,112,78.09259259,7,1.354691019,14.453125,0.142668884,76.75585936,Sedentary,1,0
61,110,72.93690249,-7,1.211756814,12.42773437,0.130410381,68.07421873,Sedentary,1,0
61,105,80.2244898,2,3.524144626,23.703125,0.926253726,543.7109374,Sedentary,1,0
56,125,82.80555556,23,2.546338606,16.40039062,0.548244724,295.5039062,Sedentary,1,0
72,135,90.97222222,11,3.238204386,20.5078125,0.783003456,421.2558593,Sedentary,1,0
62,119,78.32532348,-22,2.946417437,19.7890625,0.617086039,332.6093749,Sedentary,1,0
49,140,81.73333333,-8,4.02049653,24.0234375,1.196914888,679.8476561,Sedentary,1,0
57,124,72.95428571,-3,2.886827697,20.04492187,0.539327647,282.0683593,Sedentary,1,0
70,104,89.92783505,-11,2.980413475,19.07226562,0.668773572,387.8886718,Sedentary,1,0
65,129,93.27592593,-38,5.557373737,22.04296875,2.191884566,1181.425781,Sedentary,1,0
62,109,90.19259259,3,1.767805444,18.625,0.213137948,114.4550781,Sedentary,1,0
59,128,91.78252033,1,2.217123715,19.72265625,0.382896035,188.0019531,Sedentary,1,0
71,124,92.41218638,-9,2.064206701,19.58984375,0.306598547,170.7753906,Sedentary,1,0
66,139,92.51948052,26,6.951713722,22.8359375,3.419068744,1839.458984,Sedentary,1,0
57,125,84.3820034,-31,3.062307619,23.68945312,0.648334529,381.2207031,Sedentary,1,0
46,134,84.58052434,37,2.329381983,19.52929687,0.361229186,192.5351562,Sedentary,1,0
58,148,93.26963907,-15,7.264297257,21.60742187,3.656220848,1714.767578,Sedentary,1,0
46,115,80.54259259,15,5.418013472,28.48046875,1.897819192,1019.128906,Sedentary,1,0
55,122,80.74953618,-23,3.086146135,19.40039062,0.619778306,332.2011718,Sedentary,1,0
62,130,83.46851852,1,2.851771539,19.40039062,0.560332685,301.4589843,Sedentary,1,0
61,124,83.23518519,-16,3.147925235,18.58789062,0.769582075,414.0351562,Sedentary,1,0
50,132,89.61851852,8,4.814726179,19.85546875,1.758110742,944.1054686,Sedentary,1,0
62,139,99.90853659,-7,5.55024643,20.3671875,2.403874362,1177.898437,Sedentary,1,0
59,120,86.39227642,-36,0,0,0,0,Sedentary,1,0
47,130,85.20121951,54,4.002698706,21.05078125,1.269976769,623.5585936,Sedentary,1,0
